iteration,method,total_loss,query_loss,L_T,L_GY,L_G,L_S,L_SC,L_R,L_C,L_O,L_delta,L_specific_fit,L_within_domain_difference,L_path,L_regret,general_domain_accuracy_batch,specific_domain_accuracy_batch,mean_absolute_specific_residual,outer_gradient_norm,grl_strength,auxiliary_scale,source_validation_mae_cycles,source_validation_general_domain_accuracy,source_validation_specific_domain_accuracy,support_loss,inner_update_specific_encoder,inner_update_general_head
172,hybrid,0.5858811140060425,0.21302221715450287,0.21302221715450287,0.18728217482566833,1.7924517393112183,1.7030038833618164,2.2000482082366943,0.1530771702528,0.46627020835876465,0.18862347304821014,0.013212998397648335,0.21302220225334167,0.17082521319389343,0.21301202476024628,0.014586957171559334,0.3125,0.3125,44.61328887939453,4.474181652069092,0.1600063714582721,0.36,,,,0.11370746046304703,0.01721658743917942,0.011625362560153008
173,hybrid,0.4086776375770569,0.14646491408348083,0.14646491408348083,0.12162987887859344,1.6907232999801636,1.7607814073562622,2.7939863204956055,0.1680721640586853,0.11758299916982651,0.21115589141845703,0.004779663402587175,0.14646489918231964,0.07185578346252441,0.14495569467544556,0.008564760908484459,0.375,0.25,27.800189971923828,4.365954875946045,0.16304127543111888,0.365,,,,0.11596599966287613,0.022405046969652176,0.01298355683684349
174,hybrid,0.8513649702072144,0.29273873567581177,0.29273873567581177,0.30218249559402466,1.8810323476791382,2.0147759914398193,3.759087562561035,0.17428112030029297,0.20148402452468872,0.2271226942539215,0.016210515052080154,0.292738676071167,0.33109208941459656,0.2719464600086212,0.031344152987003326,0.1875,0.25,42.194236755371094,1.8562732934951782,0.1660964006143536,0.37,,,,0.0622091069817543,0.018956396728754044,0.00948586780577898
175,hybrid,0.26848798990249634,0.0769786611199379,0.0769786611199379,0.09033015370368958,1.7404214143753052,1.7165764570236206,2.8507304191589355,0.1593589037656784,0.11290935426950455,0.22026367485523224,0.011489647440612316,0.0769786462187767,0.06589615345001221,0.0711672306060791,0.005364492069929838,0.3125,0.4375,39.05834197998047,2.6838793754577637,0.1691716591191911,0.375,176.5286102294922,0.0,0.0,0.19229236245155334,0.013667108491063118,0.01325068436563015
176,hybrid,0.4994964599609375,0.16423265635967255,0.16423265635967255,0.17834796011447906,1.9063187837600708,1.8002138137817383,2.9967992305755615,0.18439391255378723,0.12402237951755524,0.19154125452041626,0.00865537766367197,0.16423264145851135,0.1332758665084839,0.14962458610534668,0.019256867468357086,0.1875,0.1875,33.52714538574219,1.7041383981704712,0.17226696287428528,0.38,,,,0.10842041671276093,0.01645495370030403,0.013763092458248138
177,hybrid,0.45642030239105225,0.13881030678749084,0.13881030678749084,0.16337385773658752,1.7491600513458252,1.7959728240966797,3.5783042907714844,0.19178935885429382,0.1017998605966568,0.1381779909133911,0.007331566885113716,0.13881027698516846,0.19349390268325806,0.12913531064987183,0.009709948673844337,0.4375,0.375,31.475276947021484,2.592656373977661,0.1753822236315125,0.385,,,,0.1025756448507309,0.016583701595664024,0.010907512158155441
178,hybrid,0.5146073698997498,0.17621290683746338,0.17621290683746338,0.19647619128227234,1.6529878377914429,1.9074692726135254,2.960009813308716,0.15324214100837708,0.27870652079582214,0.20065762102603912,0.006449870299547911,0.17621292173862457,0.09819890558719635,0.18343284726142883,0.009817256592214108,0.5625,0.3125,31.059425354003906,2.4486467838287354,0.17851735297173682,0.39,,,,0.0714220404624939,0.012432006187736988,0.00920915324240923
179,hybrid,0.2407160848379135,0.060751862823963165,0.060751862823963165,0.07177715748548508,1.5410094261169434,1.7313653230667114,2.477426052093506,0.15618117153644562,0.05560191720724106,0.20145978033542633,0.0032438673079013824,0.06075185909867287,0.0995742455124855,0.07521405816078186,0.005104075651615858,0.4375,0.5,24.3603458404541,1.8503618240356445,0.18167226231055178,0.395,,,,0.1529507040977478,0.01851706951856613,0.014107126742601395
180,hybrid,0.6224671006202698,0.22989262640476227,0.22989262640476227,0.23318517208099365,1.7051388025283813,1.8051340579986572,2.6393909454345703,0.13724066317081451,0.29671379923820496,0.2566555440425873,0.0031777438707649708,0.22989265620708466,0.052019160240888596,0.22279292345046997,0.020778954029083252,0.375,0.25,26.227272033691406,3.499131441116333,0.18484686290400393,0.4,,,,0.0874866172671318,0.013393430970609188,0.011609135195612907
181,hybrid,0.3133532404899597,0.0947548970580101,0.0947548970580101,0.11659093201160431,1.5626254081726074,1.8513108491897583,2.674290895462036,0.15251769125461578,0.15366937220096588,0.2555324137210846,0.0030944268219172955,0.09475493431091309,0.03538106754422188,0.10394565761089325,0.008138151839375496,0.5,0.25,26.38197898864746,2.1663615703582764,0.18804106585429184,0.405,,,,0.04597093537449837,0.012403255328536034,0.008928772993385792
182,hybrid,0.3447226583957672,0.09879139065742493,0.09879139065742493,0.10387012362480164,1.6222848892211914,1.8587918281555176,2.688187599182129,0.1456611454486847,0.049754779785871506,0.3108578026294708,0.0017149110790342093,0.09879139810800552,0.15964685380458832,0.10105746984481812,0.007207187823951244,0.5,0.375,18.079288482666016,1.3486839532852173,0.19125478211544467,0.41,,,,0.21780630946159363,0.01547183282673359,0.013765344396233559
183,hybrid,0.3448249101638794,0.09990040957927704,0.09990040957927704,0.10855929553508759,1.6143754720687866,1.6641273498535156,2.7574474811553955,0.14087854325771332,0.036367371678352356,0.18888361752033234,0.00559427822008729,0.09990040212869644,0.09036405384540558,0.10619321465492249,0.020206108689308167,0.5625,0.25,27.789108276367188,3.227593421936035,0.19448792249897626,0.415,,,,0.2267606109380722,0.01979152113199234,0.014719652011990547
184,hybrid,0.3753741383552551,0.11595786362886429,0.11595786362886429,0.1425330638885498,1.6222671270370483,1.7254024744033813,2.8293044567108154,0.14542001485824585,0.03431117162108421,0.18027439713478088,0.008442480117082596,0.1159578412771225,0.05343552678823471,0.10426316410303116,0.017284024506807327,0.4375,0.3125,32.60823440551758,4.563796043395996,0.1977403976795176,0.42,,,,0.10027936846017838,0.015585574321448803,0.011842150241136551
185,hybrid,0.5243629813194275,0.1687743365764618,0.1687743365764618,0.19588664174079895,1.6407732963562012,1.7177402973175049,2.8426222801208496,0.16288723051548004,0.17068684101104736,0.1496056616306305,0.009062383323907852,0.1687743216753006,0.19694681465625763,0.15583258867263794,0.010088764131069183,0.375,0.3125,32.35936737060547,2.599053144454956,0.20101211820042372,0.425,,,,0.15156760811805725,0.014289924874901772,0.012487657368183136
186,hybrid,0.8944234848022461,0.33781877160072327,0.33781877160072327,0.32919949293136597,1.9024282693862915,1.9416955709457397,2.7338461875915527,0.1576390564441681,0.16194264590740204,0.33320629596710205,0.006720328237861395,0.3378187119960785,0.12030921876430511,0.344644695520401,0.023625075817108154,0.375,0.125,40.0987663269043,4.82706880569458,0.20430299447935746,0.43,,,,0.08486507833003998,0.005455326288938522,0.0074527268297970295
187,hybrid,0.6550702452659607,0.22225022315979004,0.22225022315979004,0.22110596299171448,1.8718525171279907,1.827258825302124,3.3346896171569824,0.14101356267929077,0.2423056662082672,0.2122851312160492,0.012840695679187775,0.22225022315979004,0.1879587471485138,0.22121864557266235,0.021468162536621094,0.375,0.375,46.05957794189453,3.438235282897949,0.2076129368138478,0.435,,,,0.1689312607049942,0.021003711968660355,0.011942533776164055
188,hybrid,0.9214125871658325,0.3277583122253418,0.3277583122253418,0.3352140188217163,1.6400130987167358,1.7439792156219482,2.6654257774353027,0.14440685510635376,0.5527010560035706,0.25303545594215393,0.00811998825520277,0.3277583122253418,0.3272072672843933,0.31113117933273315,0.025053085759282112,0.5625,0.4375,39.22676467895508,4.260451316833496,0.21094185538682272,0.44,,,,0.14053750038146973,0.009768863208591938,0.010617339983582497
189,hybrid,0.5018608570098877,0.16076785326004028,0.16076785326004028,0.16804486513137817,1.7671008110046387,1.7893283367156982,3.1977243423461914,0.13149836659431458,0.2909809648990631,0.1842656433582306,0.010572870261967182,0.1607678085565567,0.15853558480739594,0.16699153184890747,0.009841693565249443,0.375,0.3125,43.61194610595703,3.418138265609741,0.21428966027211707,0.445,,,,0.14322367310523987,0.015033695846796036,0.009925981052219868
190,hybrid,0.46527099609375,0.13237687945365906,0.13237687945365906,0.16688017547130585,1.6816072463989258,1.7228697538375854,2.75034236907959,0.13618867099285126,0.20802727341651917,0.2202693521976471,0.011211611330509186,0.13237686455249786,0.18130536377429962,0.12444201111793518,0.026967491954565048,0.3125,0.25,40.406982421875,1.6717145442962646,0.21765626143995315,0.45,,,,0.10037364065647125,0.013726677745580673,0.01360608171671629
191,hybrid,0.24412108957767487,0.06340345740318298,0.06340345740318298,0.06604974716901779,1.4916743040084839,1.644099473953247,2.6927778720855713,0.13768267631530762,0.03153517469763756,0.17936700582504272,0.005520569160580635,0.06340348720550537,0.06376573443412781,0.06256716698408127,0.009805268608033657,0.4375,0.5,30.10675621032715,1.4943585395812988,0.2210415687623954,0.455,,,,0.21737325191497803,0.01810172200202942,0.013974787667393684
192,hybrid,0.8313438892364502,0.27525410056114197,0.27525410056114197,0.2797558307647705,1.8541280031204224,1.855790376663208,2.9079432487487793,0.16839240491390228,0.38100939989089966,0.2533673048019409,0.004716028459370136,0.27525413036346436,0.43254196643829346,0.28503257036209106,0.010290640406310558,0.3125,0.25,28.12670135498047,2.305572748184204,0.22444549201877748,0.46,,,,0.05008585751056671,0.01074250228703022,0.008874493651092052
193,hybrid,0.7116794586181641,0.24264326691627502,0.24264326691627502,0.26906776428222656,1.693304181098938,1.684065341949463,3.4348390102386475,0.14569126069545746,0.38792261481285095,0.19222649931907654,0.012248042970895767,0.24264320731163025,0.16775953769683838,0.22079986333847046,0.026930615305900574,0.4375,0.4375,41.94501495361328,2.805298328399658,0.22786794090110193,0.465,,,,0.022512225434184074,0.008815621957182884,0.006808503530919552
194,hybrid,0.4437209963798523,0.13816604018211365,0.13816604018211365,0.144364133477211,1.7120180130004883,1.5873297452926636,2.568070411682129,0.12353702634572983,0.26918676495552063,0.2697085440158844,0.006813909858465195,0.13816604018211365,0.10846440494060516,0.1497194468975067,0.018259884789586067,0.375,0.5,36.13602066040039,1.2823445796966553,0.2313088250194124,0.47,,,,0.10311184078454971,0.01735234260559082,0.009597599506378174
195,hybrid,0.6779850125312805,0.2228396236896515,0.2228396236896515,0.26362431049346924,1.784348487854004,1.821922779083252,3.278282642364502,0.1564038246870041,0.24103902280330658,0.2077540159225464,0.015574110671877861,0.2228395938873291,0.18995702266693115,0.23325319588184357,0.0133491987362504,0.3125,0.3125,43.129878997802734,2.43759822845459,0.23476805390713612,0.475,,,,0.08461768180131912,0.013479480519890785,0.008993868716061115
196,hybrid,0.4890234172344208,0.15404456853866577,0.15404456853866577,0.16947665810585022,1.5881484746932983,1.6680364608764648,3.150272846221924,0.14917919039726257,0.05224397033452988,0.17642349004745483,0.01729319430887699,0.15404453873634338,0.10795316100120544,0.13570746779441833,0.02660066820681095,0.375,0.3125,39.49428939819336,3.3350443840026855,0.23824553702639842,0.48,,,,0.14091143012046814,0.024335965514183044,0.017394017428159714
197,hybrid,0.4005807936191559,0.11225026100873947,0.11225026100873947,0.16426071524620056,1.6800339221954346,1.6487737894058228,3.3129096031188965,0.1440732628107071,0.11889662593603134,0.1696963608264923,0.03378795087337494,0.11225025355815887,0.10269863903522491,0.11024560034275055,0.006507460027933121,0.375,0.4375,64.96536254882812,2.3581249713897705,0.24174118377330872,0.485,,,,0.10768100619316101,0.02151862345635891,0.012715567834675312
198,hybrid,0.7750566601753235,0.2541560232639313,0.2541560232639313,0.2524315416812897,1.7783573865890503,1.9039698839187622,3.969125509262085,0.15915068984031677,0.19258275628089905,0.13186988234519958,0.02494235709309578,0.25415608286857605,0.3131553828716278,0.2241312861442566,0.030649926513433456,0.375,0.1875,55.599884033203125,3.4621222019195557,0.24525490348321533,0.49,,,,0.05049685761332512,0.021601922810077667,0.010004546493291855
199,hybrid,0.45724940299987793,0.13507235050201416,0.13507235050201416,0.18162229657173157,1.786960244178772,1.6161141395568848,4.429471015930176,0.15732130408287048,0.17138053476810455,0.13495177030563354,0.031799882650375366,0.13507233560085297,0.06750864535570145,0.13203737139701843,0.008381548337638378,0.1875,0.375,59.692893981933594,3.4128286838531494,0.24878660543593092,0.495,,,,0.07585974037647247,0.0200373325496912,0.011043475940823555
200,hybrid,0.42236483097076416,0.1430666744709015,0.1430666744709015,0.11103636026382446,1.4741164445877075,1.5200504064559937,1.9516716003417969,0.14501112699508667,0.11729905754327774,0.16400909423828125,0.01636674627661705,0.1430666744709015,0.11368803679943085,0.10893183946609497,0.023544916883111,0.625,0.4375,46.863250732421875,2.608254909515381,0.2523361988609284,0.5,191.6234130859375,0.125,0.125,0.07685047388076782,0.02871590480208397,0.014264377765357494
201,hybrid,0.23926270008087158,0.056951917707920074,0.056951917707920074,0.07160727679729462,1.4853968620300293,1.6512479782104492,2.4643208980560303,0.09827651083469391,0.023073766380548477,0.24994222819805145,0.005430527031421661,0.05695190280675888,0.06990880519151688,0.06145785003900528,0.004547120537608862,0.4375,0.375,35.47406768798828,1.8045357465744019,0.2559035929425048,0.505,,,,0.16027915477752686,0.01770958863198757,0.014431573450565338
202,hybrid,0.20531542599201202,0.0386577732861042,0.0386577732861042,0.05859190598130226,1.599203109741211,1.537500023841858,2.2292418479919434,0.12775954604148865,0.07305598258972168,0.15324106812477112,0.01818406768143177,0.038657788187265396,0.04441981762647629,0.060792066156864166,0.011234840378165245,0.4375,0.5,52.3346061706543,1.5722358226776123,0.2594886968249148,0.51,,,,0.19251221418380737,0.020164992660284042,0.01123938150703907
203,hybrid,0.6007015109062195,0.18484005331993103,0.18484005331993103,0.22769705951213837,1.6867272853851318,1.6551005840301514,2.8119211196899414,0.14852078258991241,0.2207372635602951,0.24309861660003662,0.014025242067873478,0.18483997881412506,0.20719429850578308,0.20271709561347961,0.015467982739210129,0.375,0.375,47.7216796875,2.385695457458496,0.26309141961747223,0.515,,,,0.07591404020786285,0.01055422704666853,0.009918350726366043
204,hybrid,0.5476420521736145,0.1668926477432251,0.1668926477432251,0.19498427212238312,1.822887659072876,1.6975347995758057,3.290562629699707,0.12467706948518753,0.15194196999073029,0.28659626841545105,0.012616152875125408,0.16689269244670868,0.16518200933933258,0.1746097058057785,0.013381533324718475,0.375,0.3125,48.25688934326172,1.7950572967529297,0.2667116703996205,0.52,,,,0.039620932191610336,0.015761468559503555,0.008301070891320705
205,hybrid,0.5592416524887085,0.18034827709197998,0.18034827709197998,0.18538057804107666,1.6536387205123901,1.8360339403152466,2.9378716945648193,0.1175808310508728,0.2478172481060028,0.2600395679473877,0.010986953973770142,0.18034827709197998,0.16436472535133362,0.16934077441692352,0.016743574291467667,0.4375,0.25,45.11296463012695,1.3866808414459229,0.27034935822596967,0.525,,,,0.09952716529369354,0.025309480726718903,0.012671210803091526
206,hybrid,0.42464035749435425,0.11653116345405579,0.11653116345405579,0.16110190749168396,1.6632368564605713,1.624452829360962,3.108558177947998,0.16473568975925446,0.0783415362238884,0.15640287101268768,0.012891944497823715,0.11653120070695877,0.11595956981182098,0.11401638388633728,0.016079183667898178,0.375,0.375,46.937721252441406,2.3947958946228027,0.2740043921313032,0.53,,,,0.0971505418419838,0.013967415317893028,0.013892567716538906
207,hybrid,0.2780750095844269,0.05895517021417618,0.05895517021417618,0.10878457129001617,1.6983393430709839,1.6201890707015991,4.093027114868164,0.1284106820821762,0.03874589875340462,0.18439899384975433,0.02680353820323944,0.058955155313014984,0.030373485758900642,0.053798213601112366,0.006209930870682001,0.3125,0.25,64.09565734863281,1.52156400680542,0.2776766811355488,0.535,,,,0.06099674850702286,0.010836366564035416,0.006985648535192013
208,hybrid,0.4433412551879883,0.11837150156497955,0.11837150156497955,0.1695045530796051,1.6084007024765015,1.7276924848556519,2.8764798641204834,0.16279420256614685,0.08552912622690201,0.19957774877548218,0.018145276233553886,0.11837146431207657,0.1783127635717392,0.1185910701751709,0.011904709041118622,0.4375,0.5,51.704551696777344,1.9264541864395142,0.28136613424871904,0.54,,,,0.07361145317554474,0.007498656399548054,0.009489995427429676
