iteration,method,total_loss,query_loss,L_T,L_GY,L_G,L_S,L_R,L_C,L_O,L_delta,general_domain_accuracy_batch,specific_domain_accuracy_batch,mean_absolute_specific_residual,outer_gradient_norm,grl_strength,source_validation_mae_cycles,source_validation_general_domain_accuracy,source_validation_specific_domain_accuracy,support_loss,inner_update_specific_encoder,inner_update_general_head
249,hybrid,0.4298538267612457,0.15446898341178894,0.15446898341178894,0.1492437720298767,2.024343490600586,1.9323480129241943,0.11852312088012695,0.17405621707439423,8.375114703085274e-05,0.0017415157053619623,0.25,0.125,17.410978317260742,0.7020387649536133,0.6804760061126618,,,,0.28024154901504517,0.001458477694541216,0.01945529505610466
250,hybrid,0.3510829508304596,0.1339077353477478,0.1339077353477478,0.12607301771640778,1.704661250114441,1.2953622341156006,0.10021688044071198,0.31331655383110046,5.20901994605083e-05,0.0016999180661514401,0.625,0.625,14.877960205078125,1.6850152015686035,0.6822617902381698,284.2957458496094,0.1111111111111111,0.2222222222222222,0.29124587774276733,0.0017530270852148533,0.021070269867777824
251,hybrid,0.26226523518562317,0.03511452302336693,0.03511452302336693,0.03524051234126091,2.13232421875,2.0150835514068604,0.14789995551109314,0.06790702044963837,7.391998951788992e-05,0.0012387300375849009,0.125,0.125,14.422872543334961,0.6924092173576355,0.6840394703420771,,,,0.1061614602804184,0.000979394419118762,0.010526293888688087
252,hybrid,0.4141325354576111,0.15394774079322815,0.15394774079322815,0.1657218337059021,1.8757389783859253,1.64426851272583,0.12020411342382431,0.011962450109422207,0.00011951311898883432,0.0006316519575193524,0.375,0.5,9.351001739501953,1.0312474966049194,0.6858090622290947,,,,0.08801677823066711,0.0005923483986407518,0.008682973682880402
253,hybrid,0.517268717288971,0.24142418801784515,0.24142418801784515,0.24199694395065308,1.7372877597808838,1.3262414932250977,0.11983568966388702,0.046843964606523514,0.00012614228762686253,0.0015710562001913786,0.25,0.375,13.621347427368164,2.002037763595581,0.6875705819182798,,,,0.04661919176578522,0.0012735426425933838,0.010586310178041458
254,hybrid,0.18318180739879608,0.02256535366177559,0.02256535366177559,0.023576151579618454,1.9334644079208374,1.0100950002670288,0.1185574010014534,0.046262286603450775,0.0001308820501435548,0.0008881016401574016,0.375,0.625,13.85555362701416,0.7841659784317017,0.6893240456400049,,,,0.09250155091285706,0.0008577327243983746,0.008861223235726357
255,hybrid,0.4408095180988312,0.17215435206890106,0.17215435206890106,0.17055778205394745,1.8491647243499756,1.790898323059082,0.1262901872396469,0.010796258226037025,6.822092109359801e-05,0.0015627886168658733,0.375,0.375,14.806724548339844,0.9099188446998596,0.6910694698329305,,,,0.12627562880516052,0.0007605015998706222,0.007733497768640518
256,hybrid,0.4888235032558441,0.2093082070350647,0.2093082070350647,0.21428905427455902,2.098925828933716,1.2726459503173828,0.15836665034294128,0.22063468396663666,3.605770689318888e-05,0.0017795200692489743,0.125,0.375,16.60835075378418,2.0637660026550293,0.6928068711409956,,,,0.16994383931159973,0.0021587004885077477,0.011704755015671253
257,hybrid,0.5713826417922974,0.25641992688179016,0.25641992688179016,0.2972189486026764,2.031132936477661,1.251354455947876,0.17010511457920074,0.05206799507141113,2.9620838176924735e-05,0.006788917817175388,0.25,0.375,30.314111709594727,1.3311362266540527,0.6945362664104135,,,,0.13236582279205322,0.0019016328733414412,0.007675026543438435
258,hybrid,0.18755942583084106,0.010941876098513603,0.010941876098513603,0.010116510093212128,2.006730079650879,1.4013233184814453,0.09268505871295929,0.022858066484332085,3.841243960778229e-05,0.0007987287826836109,0.125,0.5,10.417516708374023,0.789206862449646,0.6962576726866814,,,,0.18069124221801758,0.0016556736081838608,0.01129891350865364
259,hybrid,0.7591282725334167,0.3999004364013672,0.3999004364013672,0.3853750228881836,1.7427921295166016,1.368777871131897,0.1410156488418579,0.9549069404602051,7.633182394783944e-05,0.0018198584439232945,0.375,0.375,15.991720199584961,2.269566297531128,0.6979711072115999,,,,0.18726196885108948,0.002837482839822769,0.011018247343599796
260,hybrid,0.1982375830411911,0.028902597725391388,0.028902597725391388,0.018080782145261765,1.9144086837768555,1.2666516304016113,0.1222742423415184,0.001548520172946155,7.535103213740513e-05,0.002599322237074375,0.375,0.75,21.821685791015625,0.5648372173309326,0.6996765874203055,,,,0.2709909677505493,0.0022897294256836176,0.008915492333471775
261,hybrid,0.45155346393585205,0.20418372750282288,0.20418372750282288,0.20249879360198975,1.7321596145629883,1.1068904399871826,0.08537538349628448,0.3310401141643524,7.464390364475548e-05,0.0029148594476282597,0.5,0.75,17.86211585998535,1.7458288669586182,0.7013741309383124,,,,0.07424473762512207,0.0010410688119009137,0.00602368451654911
262,hybrid,0.32925403118133545,0.11278650164604187,0.11278650164604187,0.12033228576183319,1.8168673515319824,1.282691478729248,0.12990516424179077,0.0021893205121159554,3.447111157584004e-05,0.002111891284584999,0.25,0.5,18.29588508605957,1.28816556930542,0.703063755578571,,,,0.31688669323921204,0.004955034703016281,0.013358034193515778
263,hybrid,0.3299042284488678,0.10574954003095627,0.10574954003095627,0.11867788434028625,1.789952039718628,1.479285478591919,0.11958430707454681,0.015594295226037502,4.118002107134089e-05,0.0016732539515942335,0.25,0.5,15.98609733581543,0.9948511123657227,0.704745479338533,,,,0.35973218083381653,0.005278743803501129,0.018717944622039795
264,hybrid,0.4836708903312683,0.18550072610378265,0.18550072610378265,0.18965236842632294,2.3231446743011475,1.613132119178772,0.09862680733203888,0.5542770028114319,6.19090860709548e-05,0.0004499856731854379,0.0,0.25,8.664630889892578,1.1736811399459839,0.7064193203972353,,,,0.19348134100437164,0.002351462608203292,0.01852182298898697
265,hybrid,0.3194257318973541,0.11181625723838806,0.11181625723838806,0.09936579316854477,1.7901060581207275,1.3043419122695923,0.12581148743629456,0.19436362385749817,9.874817624222487e-05,0.001428016577847302,0.25,0.625,15.070401191711426,1.6841071844100952,0.7080852971123908,,,,0.2667950689792633,0.004034652374684811,0.01650543510913849
266,hybrid,0.5227555632591248,0.2239527404308319,0.2239527404308319,0.2719385623931885,1.7331883907318115,1.4146654605865479,0.1226481944322586,0.4208509624004364,8.78926512086764e-05,0.004975729621946812,0.25,0.5,18.65252685546875,1.8135368824005127,0.709743428017499,,,,0.176880344748497,0.002352238167077303,0.016967259347438812
267,hybrid,0.23557817935943604,0.06146560609340668,0.06146560609340668,0.056849442422389984,1.8224751949310303,1.0612624883651733,0.1106126457452774,0.03875239938497543,7.939153874758631e-05,0.006521912757307291,0.375,0.75,32.65900421142578,0.8536694645881653,0.7113937318189625,,,,0.22866815328598022,0.0016408434603363276,0.01824284717440605
268,hybrid,0.5037093758583069,0.20329517126083374,0.20329517126083374,0.2716084420681,1.8501126766204834,1.410839319229126,0.14098772406578064,0.0141403554007411,4.9287140427622944e-05,0.010581782087683678,0.25,0.5,36.01584243774414,2.570441961288452,0.7130362273932256,,,,0.11239869892597198,0.0011421679519116879,0.004795823711901903
269,hybrid,0.3420494794845581,0.10855614393949509,0.10855614393949509,0.09545865654945374,1.9443683624267578,1.6789644956588745,0.10912612825632095,0.35018453001976013,6.08021036896389e-05,0.0036798669025301933,0.125,0.25,20.00349235534668,1.9078631401062012,0.714670933783919,,,,0.1974753737449646,0.0030972675886005163,0.015322094783186913
270,hybrid,0.42413654923439026,0.17355874180793762,0.17355874180793762,0.18922440707683563,1.8733704090118408,1.2144289016723633,0.09605418145656586,0.060845714062452316,8.269371028291062e-05,0.005810132250189781,0.375,0.625,25.255285263061523,1.4431681632995605,0.7162978701990246,,,,0.24743974208831787,0.004003771580755711,0.01697712577879429
271,hybrid,0.4673407971858978,0.20902107656002045,0.20902107656002045,0.2211582362651825,1.663675308227539,1.1815440654754639,0.09650641679763794,0.450499564409256,7.58866808610037e-05,0.008829721249639988,0.375,0.5,30.845123291015625,2.0929114818573,0.7179170560080508,,,,0.1801447868347168,0.005938082002103329,0.014060095883905888
272,hybrid,0.4318319261074066,0.18157684803009033,0.18157684803009033,0.16940942406654358,1.7212748527526855,1.4103078842163086,0.10852808505296707,0.7878352403640747,0.0001461816136725247,0.006140975747257471,0.375,0.375,26.988866806030273,1.7227518558502197,0.7195285107392249,,,,0.12102018296718597,0.00532141886651516,0.013541684485971928
273,hybrid,0.40921100974082947,0.14974761009216309,0.14974761009216309,0.22669321298599243,1.6374682188034058,1.2549195289611816,0.14320005476474762,0.004730576183646917,6.193411536514759e-05,0.017475521191954613,0.5,0.75,42.76329040527344,1.737748622894287,0.7211322540767,,,,0.0882766842842102,0.0044997576624155045,0.01027081348001957
274,hybrid,0.20816174149513245,0.03303138166666031,0.03303138166666031,0.018887387588620186,1.6850488185882568,1.607133150100708,0.10561671853065491,0.00150829809717834,0.00011132303188787773,0.005201748572289944,0.375,0.5,25.483272552490234,1.0802830457687378,0.722728305857774,,,,0.15562576055526733,0.0019018113380298018,0.013554735109210014
275,hybrid,0.5099955797195435,0.21227264404296875,0.21227264404296875,0.20944753289222717,1.8548165559768677,1.9409902095794678,0.09537720680236816,0.22521249949932098,0.00013847780064679682,0.0015741658862680197,0.25,0.0,17.32592010498047,1.2187745571136475,0.7243166860701287,333.9344482421875,0.1111111111111111,0.0,0.05813957378268242,0.002950305351987481,0.010828898288309574
276,hybrid,0.48492857813835144,0.2093815803527832,0.2093815803527832,0.2152816206216812,1.9406623840332031,1.3120282888412476,0.08444993197917938,0.44187986850738525,5.301791679812595e-05,0.007828895002603531,0.25,0.375,35.48894500732422,1.0202958583831787,0.7258974148490809,,,,0.19522219896316528,0.0066529856994748116,0.01778389886021614
277,hybrid,0.6383832693099976,0.2682245969772339,0.2682245969772339,0.26416051387786865,2.5135903358459473,2.1795082092285156,0.12539294362068176,0.2166673094034195,0.00010981415107380599,0.0018050221260637045,0.0,0.0,18.534013748168945,1.9072030782699585,0.7274705124748493,,,,0.14467594027519226,0.0038452595472335815,0.0128560746088624
278,hybrid,0.4130483567714691,0.1531459093093872,0.1531459093093872,0.1762007474899292,1.9180883169174194,1.4898344278335571,0.13599976897239685,0.003866880666464567,5.751267963205464e-05,0.006685110740363598,0.375,0.25,30.1962833404541,0.8439557552337646,0.7290359993698401,,,,0.27091294527053833,0.004972605500370264,0.021592170000076294
279,hybrid,0.22662457823753357,0.05933137610554695,0.05933137610554695,0.05098762735724449,1.727403998374939,1.0831949710845947,0.0985962301492691,0.027998778969049454,5.5613571021240205e-05,0.002941481303423643,0.375,0.75,19.707210540771484,0.7176804542541504,0.7305938960959437,,,,0.15476705133914948,0.002265757415443659,0.013354526832699776
280,hybrid,0.42676928639411926,0.17624938488006592,0.17624938488006592,0.1597824990749359,1.9155011177062988,1.3953940868377686,0.11177821457386017,0.3959064781665802,5.7320576161146164e-05,0.006449575535953045,0.125,0.375,32.51252746582031,1.795017123222351,0.7321442233518527,,,,0.0916290134191513,0.0029524159617722034,0.00913928635418415
281,hybrid,0.30019840598106384,0.11007528007030487,0.11007528007030487,0.11391344666481018,1.503082275390625,1.137078046798706,0.10225866734981537,0.013341537676751614,0.0001004164878395386,0.0013575372286140919,0.625,0.75,14.723276138305664,1.4338587522506714,0.7336870019703923,,,,0.1398737132549286,0.0033242087811231613,0.008081354200839996
282,hybrid,0.505830705165863,0.2056518942117691,0.2056518942117691,0.20502793788909912,2.190601110458374,1.6856331825256348,0.11621970683336258,0.26895418763160706,4.854258077102713e-05,0.0009648039704188704,0.0,0.25,11.332130432128906,1.232354998588562,0.7352222529158692,,,,0.1099981963634491,0.0028874315321445465,0.0131791727617383
283,hybrid,0.33866479992866516,0.08790954947471619,0.08790954947471619,0.09762430191040039,2.2600669860839844,1.7502272129058838,0.11875002086162567,0.02389216423034668,5.465557478601113e-05,0.001431330107152462,0.0,0.375,17.05852699279785,1.192263126373291,0.7367499972814378,,,,0.1431681215763092,0.0028838003054261208,0.010538255795836449
284,hybrid,0.5057104825973511,0.1946025937795639,0.1946025937795639,0.2723338007926941,2.094977855682373,1.3478443622589111,0.1265328824520111,0.15206308662891388,3.5118086088914424e-05,0.013530724681913853,0.0,0.625,28.982458114624023,1.6713775396347046,0.7382702562864794,,,,0.0726609155535698,0.002748726401478052,0.011339050717651844
285,hybrid,0.23363706469535828,0.048424169421195984,0.048424169421195984,0.05159866064786911,1.754814624786377,1.399338722229004,0.12886211276054382,0.04154777526855469,8.811577572487295e-05,0.0009150949190370739,0.375,0.5,14.014813423156738,0.8921549916267395,0.7397830512740042,,,,0.252558171749115,0.002979748882353306,0.015836382284760475
286,hybrid,0.4115965962409973,0.15856029093265533,0.15856029093265533,0.17276376485824585,1.8807843923568726,1.4286693334579468,0.11261254549026489,0.0052947853691875935,7.710407226113603e-05,0.001873925095424056,0.25,0.375,16.98453140258789,1.5981323719024658,0.7412884037080649,,,,0.05197678506374359,0.0006926605710759759,0.007408404257148504
287,hybrid,0.3937434256076813,0.15173891186714172,0.15173891186714172,0.1515028029680252,1.8618438243865967,1.440284252166748,0.11309918016195297,0.0012616277672350407,8.137151598930359e-05,0.00228693475946784,0.5,0.375,16.35093116760254,1.836480736732483,0.7427863351711907,,,,0.11640548706054688,0.0016339878784492612,0.010720020160079002
288,hybrid,0.4276423752307892,0.1493205428123474,0.1493205428123474,0.252824604511261,1.8839671611785889,1.084404468536377,0.11245616525411606,0.23442502319812775,4.109579822397791e-05,0.021704448387026787,0.25,0.5,40.20125961303711,1.4999980926513672,0.7442768673618374,,,,0.0570492297410965,0.0024218230973929167,0.006239672191441059
289,hybrid,0.21782858669757843,0.047423720359802246,0.047423720359802246,0.05156783387064934,1.7618982791900635,1.0961616039276123,0.11167077720165253,0.05930742993950844,6.897846469655633e-05,0.007487202994525433,0.25,0.625,34.33516311645508,1.3672281503677368,0.7457600220918552,,,,0.09173933416604996,0.003185894340276718,0.009640054777264595
290,hybrid,0.1685429960489273,0.026400327682495117,0.026400327682495117,0.04611141234636307,1.4101485013961792,0.9344682693481445,0.10275744646787643,0.08131296932697296,0.00011572762014111504,0.014259258285164833,0.75,0.75,45.862247467041016,1.0136585235595703,0.7472358212839743,,,,0.22297650575637817,0.004539429675787687,0.015108402818441391
291,hybrid,0.4290161430835724,0.1586753875017166,0.1586753875017166,0.17169514298439026,2.0943095684051514,1.509666919708252,0.11190662533044815,0.31648632884025574,7.566653948742896e-05,0.009643346071243286,0.125,0.25,36.522857666015625,1.2530629634857178,0.7487042869693088,,,,0.22595955431461334,0.00998588278889656,0.012944556772708893
292,hybrid,0.3314819037914276,0.10153646767139435,0.10153646767139435,0.19119158387184143,1.8047053813934326,0.8515751361846924,0.11630157381296158,0.033789169043302536,5.480780964717269e-05,0.0341910757124424,0.375,0.75,52.62158203125,1.3868974447250366,0.750165441284876,,,,0.12049688398838043,0.004025156609714031,0.011418403126299381
293,hybrid,0.4899672269821167,0.22325542569160461,0.22325542569160461,0.2342689037322998,1.8129117488861084,1.0758488178253174,0.09526006132364273,0.4176863133907318,8.856652129907161e-05,0.008963444270193577,0.25,0.625,33.888633728027344,4.018641948699951,0.751619306471137,,,,0.21481820940971375,0.010036268271505833,0.015681885182857513
294,hybrid,0.3238717317581177,0.11991894245147705,0.11991894245147705,0.10525283962488174,1.714381456375122,1.2533025741577148,0.12423785030841827,0.16836285591125488,0.00014058666420169175,0.014788609929382801,0.125,0.375,44.804908752441406,1.7341036796569824,0.7530659048695518,,,,0.07489930093288422,0.0026429719291627407,0.014295465312898159
295,hybrid,0.40137067437171936,0.1670483648777008,0.1670483648777008,0.1544150710105896,1.9145256280899048,1.2044878005981445,0.09818591922521591,0.016045475378632545,4.833652201341465e-05,0.021297261118888855,0.25,0.5,62.39263916015625,2.2706804275512695,0.7545052589201566,,,,0.07799302041530609,0.0020159236155450344,0.006848462391644716
